fixture_date,season,division,home_team,away_team,home_score,away_score,URLs,fixtureID
2017-01-30,16,2,Castle Club D,Castle Club K,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348844.html,NA
2017-01-30,16,2,Goldstone Ex Serv. A,Champion House A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348842.html,NA
2017-01-30,16,2,Hove D.S. Anglers A,Annunciation B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348843.html,NA
2017-01-30,16,2,St. Matthias D,Castle Club F,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348845.html,NA
2017-01-23,16,2,Annunciation B,Castle Club D,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348841.html,NA
2017-01-23,16,2,Castle Club F,Goldstone Ex Serv. A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348839.html,NA
2017-01-23,16,2,Castle Club K,St. Matthias D,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348840.html,NA
2017-01-23,16,2,Champion House A,Hove D.S. Anglers A,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348838.html,NA
2017-01-16,16,2,Castle Club D,Hove D.S. Anglers A,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348835.html,NA
2017-01-16,16,2,Castle Club F,Champion House A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348834.html,NA
2017-01-16,16,2,Goldstone Ex Serv. A,Castle Club K,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348837.html,NA
2017-01-16,16,2,St. Matthias D,Annunciation B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348836.html,NA
2017-01-09,16,2,Annunciation B,Goldstone Ex Serv. A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348832.html,NA
2017-01-09,16,2,Castle Club K,Castle Club F,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348833.html,NA
2017-01-09,16,2,Champion House A,Castle Club D,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348830.html,NA
2017-01-09,16,2,Hove D.S. Anglers A,St. Matthias D,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348831.html,NA
2016-12-19,16,2,Annunciation B,Castle Club F,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348827.html,NA
2016-12-19,16,2,Castle Club D,St. Matthias D,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348829.html,NA
2016-12-19,16,2,Castle Club K,Champion House A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348828.html,NA
2016-12-19,16,2,Hove D.S. Anglers A,Goldstone Ex Serv. A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348826.html,NA
2016-12-12,16,2,Castle Club F,Hove D.S. Anglers A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348824.html,NA
2016-12-12,16,2,Castle Club K,Annunciation B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348823.html,NA
2016-12-12,16,2,Champion House A,St. Matthias D,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348822.html,NA
2016-12-12,16,2,Goldstone Ex Serv. A,Castle Club D,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348825.html,NA
2016-11-30,16,2,Champion House A,Annunciation B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348791.html,NA
2016-11-28,16,2,Annunciation B,Champion House A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348819.html,NA
2016-11-28,16,2,Castle Club D,Castle Club F,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348821.html,NA
2016-11-28,16,2,Hove D.S. Anglers A,Castle Club K,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348818.html,NA
2016-11-28,16,2,St. Matthias D,Goldstone Ex Serv. A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348820.html,NA
2016-11-21,16,2,Annunciation B,Hove D.S. Anglers A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348815.html,NA
2016-11-21,16,2,Castle Club F,St. Matthias D,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348817.html,NA
2016-11-21,16,2,Castle Club K,Castle Club D,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348816.html,NA
2016-11-21,16,2,Champion House A,Goldstone Ex Serv. A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348814.html,NA
2016-11-14,16,2,Castle Club D,Annunciation B,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348813.html,NA
2016-11-14,16,2,Goldstone Ex Serv. A,Castle Club F,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348811.html,NA
2016-11-14,16,2,Hove D.S. Anglers A,Champion House A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348810.html,NA
2016-11-14,16,2,St. Matthias D,Castle Club K,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348812.html,NA
2016-11-07,16,2,Annunciation B,St. Matthias D,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348808.html,NA
2016-11-07,16,2,Castle Club K,Goldstone Ex Serv. A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348809.html,NA
2016-11-07,16,2,Champion House A,Castle Club F,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348806.html,NA
2016-11-07,16,2,Hove D.S. Anglers A,Castle Club D,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348807.html,NA
2016-10-31,16,2,Castle Club D,Champion House A,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348802.html,NA
2016-10-31,16,2,Castle Club F,Castle Club K,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348805.html,NA
2016-10-31,16,2,Goldstone Ex Serv. A,Annunciation B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348804.html,NA
2016-10-31,16,2,St. Matthias D,Hove D.S. Anglers A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348803.html,NA
2016-10-24,16,2,Castle Club F,Annunciation B,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348799.html,NA
2016-10-24,16,2,Champion House A,Castle Club K,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348800.html,NA
2016-10-24,16,2,Goldstone Ex Serv. A,Hove D.S. Anglers A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348798.html,NA
2016-10-24,16,2,St. Matthias D,Castle Club D,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348801.html,NA
2016-10-17,16,2,Annunciation B,Castle Club K,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348795.html,NA
2016-10-17,16,2,Castle Club D,Goldstone Ex Serv. A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348797.html,NA
2016-10-17,16,2,Hove D.S. Anglers A,Castle Club F,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348796.html,NA
2016-10-17,16,2,St. Matthias D,Champion House A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348794.html,NA
2016-10-10,16,2,Castle Club F,Castle Club D,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348793.html,NA
2016-10-10,16,2,Castle Club K,Hove D.S. Anglers A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348790.html,NA
2016-10-10,16,2,Goldstone Ex Serv. A,St. Matthias D,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348792.html,NA
2016-10-03,16,2,Castle Club D,Castle Club K,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348788.html,NA
2016-10-03,16,2,Goldstone Ex Serv. A,Champion House A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348786.html,NA
2016-10-03,16,2,Hove D.S. Anglers A,Annunciation B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348787.html,NA
2016-10-03,16,2,St. Matthias D,Castle Club F,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348789.html,NA
2016-09-26,16,2,Annunciation B,Castle Club D,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348785.html,NA
2016-09-26,16,2,Castle Club F,Goldstone Ex Serv. A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348783.html,NA
2016-09-26,16,2,Castle Club K,St. Matthias D,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348784.html,NA
2016-09-26,16,2,Champion House A,Hove D.S. Anglers A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348782.html,NA
2016-09-19,16,2,Castle Club D,Hove D.S. Anglers A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20277470.html,NA
2016-09-19,16,2,Castle Club F,Champion House A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20277468.html,NA
2016-09-19,16,2,Goldstone Ex Serv. A,Castle Club K,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20277467.html,NA
2016-09-19,16,2,St. Matthias D,Annunciation B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20277469.html,NA
2016-09-12,16,2,Annunciation B,Goldstone Ex Serv. A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20277233.html,NA
2016-09-12,16,2,Castle Club K,Castle Club F,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20277234.html,NA
2016-09-12,16,2,Champion House A,Castle Club D,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20277232.html,NA
2016-09-12,16,2,Hove D.S. Anglers A,St. Matthias D,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20277231.html,NA
2017-04-10,16,3,Castle Club J,Portslade Sports,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20349003.html,NA
2017-04-10,16,3,Champion House B,N.A.R.C C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20349006.html,NA
2017-04-10,16,3,Champion House C,Hove D.S. Anglers B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20349004.html,NA
2017-04-10,16,3,St. Matthias E,Castle Club G,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20349005.html,NA
2017-04-03,16,3,Castle Club G,N.A.R.C C,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348999.html,NA
2017-04-03,16,3,Hove D.S. Anglers B,Castle Club J,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20349001.html,NA
2017-04-03,16,3,Portslade Sports,Champion House B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20349002.html,NA
2017-04-03,16,3,St. Matthias E,Champion House C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20349000.html,NA
2017-03-27,16,3,Castle Club J,St. Matthias E,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348995.html,NA
2017-03-27,16,3,Champion House B,Hove D.S. Anglers B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348998.html,NA
2017-03-27,16,3,Champion House C,Castle Club G,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348996.html,NA
2017-03-27,16,3,N.A.R.C C,Portslade Sports,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348997.html,NA
2017-03-20,16,3,Castle Club G,Portslade Sports,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348991.html,NA
2017-03-20,16,3,Champion House C,Castle Club J,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348992.html,NA
2017-03-20,16,3,Hove D.S. Anglers B,N.A.R.C C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348994.html,NA
2017-03-20,16,3,St. Matthias E,Champion House B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348993.html,NA
2017-03-13,16,3,Castle Club J,Castle Club G,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348987.html,NA
2017-03-13,16,3,Champion House B,Champion House C,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348990.html,NA
2017-03-13,16,3,N.A.R.C C,St. Matthias E,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348989.html,NA
2017-03-13,16,3,Portslade Sports,Hove D.S. Anglers B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348988.html,NA
2017-03-06,16,3,Castle Club G,Hove D.S. Anglers B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348983.html,NA
2017-03-06,16,3,Castle Club J,Champion House B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348984.html,NA
2017-03-06,16,3,Champion House C,N.A.R.C C,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348985.html,NA
2017-03-06,16,3,Portslade Sports,St. Matthias E,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348958.html,NA
2017-03-06,16,3,St. Matthias E,Portslade Sports,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348986.html,NA
2017-02-27,16,3,Champion House B,Castle Club G,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348979.html,NA
2017-02-27,16,3,Hove D.S. Anglers B,St. Matthias E,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348982.html,NA
2017-02-27,16,3,N.A.R.C C,Castle Club J,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348980.html,NA
2017-02-27,16,3,Portslade Sports,Champion House C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348981.html,NA
2017-02-20,16,3,Castle Club G,St. Matthias E,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348977.html,NA
2017-02-20,16,3,Hove D.S. Anglers B,Champion House C,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348976.html,NA
2017-02-20,16,3,N.A.R.C C,Champion House B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348978.html,NA
2017-02-20,16,3,Portslade Sports,Castle Club J,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348975.html,NA
2017-02-13,16,3,Castle Club J,Hove D.S. Anglers B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348973.html,NA
2017-02-13,16,3,Champion House B,Portslade Sports,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348974.html,NA
2017-02-13,16,3,Champion House C,St. Matthias E,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348972.html,NA
2017-02-13,16,3,N.A.R.C C,Castle Club G,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348971.html,NA
2017-02-06,16,3,Castle Club G,Champion House C,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348968.html,NA
2017-02-06,16,3,Hove D.S. Anglers B,Champion House B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348970.html,NA
2017-02-06,16,3,Portslade Sports,N.A.R.C C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348969.html,NA
2017-02-06,16,3,St. Matthias E,Castle Club J,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348967.html,NA
2017-01-30,16,3,Castle Club J,Champion House C,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348964.html,NA
2017-01-30,16,3,Champion House B,St. Matthias E,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348965.html,NA
2017-01-30,16,3,N.A.R.C C,Hove D.S. Anglers B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348966.html,NA
2017-01-30,16,3,Portslade Sports,Castle Club G,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348963.html,NA
2017-01-23,16,3,Castle Club G,Castle Club J,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348959.html,NA
2017-01-23,16,3,Champion House C,Champion House B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348962.html,NA
2017-01-23,16,3,Hove D.S. Anglers B,Portslade Sports,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348960.html,NA
2017-01-23,16,3,St. Matthias E,N.A.R.C C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348961.html,NA
2017-01-16,16,3,Champion House B,Castle Club J,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348956.html,NA
2017-01-16,16,3,Hove D.S. Anglers B,Castle Club G,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348955.html,NA
2017-01-16,16,3,N.A.R.C C,Champion House C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348957.html,NA
2017-01-09,16,3,Castle Club G,Champion House B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348951.html,NA
2017-01-09,16,3,Castle Club J,N.A.R.C C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348952.html,NA
2017-01-09,16,3,Champion House C,Portslade Sports,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348953.html,NA
2017-01-09,16,3,St. Matthias E,Hove D.S. Anglers B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348954.html,NA
2016-12-19,16,3,Castle Club G,St. Matthias E,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348921.html,NA
2016-12-19,16,3,Castle Club J,Portslade Sports,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348947.html,NA
2016-12-19,16,3,Champion House B,N.A.R.C C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348950.html,NA
2016-12-19,16,3,Champion House C,Hove D.S. Anglers B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348948.html,NA
2016-12-19,16,3,St. Matthias E,Castle Club G,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348949.html,NA
2016-12-12,16,3,Castle Club G,N.A.R.C C,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348943.html,NA
2016-12-12,16,3,Hove D.S. Anglers B,Castle Club J,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348945.html,NA
2016-12-12,16,3,Portslade Sports,Champion House B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348946.html,NA
2016-12-12,16,3,St. Matthias E,Champion House C,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348944.html,NA
2016-11-28,16,3,Castle Club J,St. Matthias E,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348939.html,NA
2016-11-28,16,3,Champion House B,Hove D.S. Anglers B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348942.html,NA
2016-11-28,16,3,Champion House C,Castle Club G,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348940.html,NA
2016-11-28,16,3,N.A.R.C C,Portslade Sports,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348941.html,NA
2016-11-21,16,3,Castle Club G,Portslade Sports,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348935.html,NA
2016-11-21,16,3,Champion House C,Castle Club J,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348936.html,NA
2016-11-21,16,3,Hove D.S. Anglers B,N.A.R.C C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348938.html,NA
2016-11-21,16,3,St. Matthias E,Champion House B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348937.html,NA
2016-11-14,16,3,Castle Club J,Castle Club G,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348931.html,NA
2016-11-14,16,3,Champion House B,Champion House C,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348934.html,NA
2016-11-14,16,3,N.A.R.C C,St. Matthias E,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348933.html,NA
2016-11-14,16,3,Portslade Sports,Hove D.S. Anglers B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348932.html,NA
2016-11-07,16,3,Castle Club G,Hove D.S. Anglers B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348927.html,NA
2016-11-07,16,3,Castle Club J,Champion House B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20348928.html,NA
